,category,headline,authors,link,short descr,date,image_caption(s),image_link(s)
10,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62ba810f22000000434f7d69.jpeg?cache=EFC7SNBQPi&ops=240_240
11,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62ba64ff220000a5394f7d63.jpeg?cache=trUDr69X3G&ops=434_244%2Cquality_75
12,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62ba64ff220000a5394f7d63.jpeg?cache=trUDr69X3G&ops=240_240
13,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62bb1bef210000bf375ee97e.jpeg?ops=434_244%2Cquality_75
14,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62bb1bef210000bf375ee97e.jpeg?ops=240_240
15,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62ba221c250000174f32ecbd.jpeg?ops=434_244%2Cquality_75
16,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62ba221c250000174f32ecbd.jpeg?ops=240_240
17,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62b9f2fb2500001a4f32ec69.png?cache=tRLEw53JUw&ops=434_244%2Cquality_75
18,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62b9f2fb2500001a4f32ec69.png?cache=tRLEw53JUw&ops=240_240
19,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62b9e2a722000000434f7ce0.jpeg?cache=G7Jw0YAGq3&ops=434_244%2Cquality_75
20,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62b9e2a722000000434f7ce0.jpeg?cache=G7Jw0YAGq3&ops=240_240
21,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62b4a696250000803e32e7f8.jpeg?cache=z4cmrCkCZK&ops=434_244%2Cquality_75
22,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62b4a696250000803e32e7f8.jpeg?cache=z4cmrCkCZK&ops=240_240
23,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62b3838c220000a5394f7662.jpeg?ops=434_244%2Cquality_75
24,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62b3838c220000a5394f7662.jpeg?ops=240_240
25,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62b38589220000a0394f7663.png?cache=PpYjVbOR27&ops=434_244%2Cquality_75
26,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62b38589220000a0394f7663.png?cache=PpYjVbOR27&ops=240_240
27,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62b359a3250000e2324743ea.jpeg?cache=eqRV9PE3Cb&ops=434_244%2Cquality_75
28,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62b359a3250000e2324743ea.jpeg?cache=eqRV9PE3Cb&ops=240_240
29,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62b29e1d22000094224f752b.jpeg?cache=tIkcYasZEc&ops=434_244%2Cquality_75
30,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62b29e1d22000094224f752b.jpeg?cache=tIkcYasZEc&ops=240_240
31,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62b1cd67210000ae215edf3d.png?cache=Yx04mcIJGu&ops=434_244%2Cquality_75
32,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62b1cd67210000ae215edf3d.png?cache=Yx04mcIJGu&ops=240_240
33,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62ac7bb82100009c245edb84.jpeg?ops=434_244%2Cquality_75
34,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62ac7bb82100009c245edb84.jpeg?ops=240_240
35,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62ac3b96250000ee2232df7f.jpeg?cache=wcHIRR6gru&ops=434_244%2Cquality_75
36,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62ac3b96250000ee2232df7f.jpeg?cache=wcHIRR6gru&ops=240_240
37,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62ab430b250000d91232deb3.jpeg?cache=xXk833sEF6&ops=434_244%2Cquality_75
38,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62ab430b250000d91232deb3.jpeg?cache=xXk833sEF6&ops=240_240
39,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62aabc922500003517473c62.jpeg?cache=3cLwVryT40&ops=434_244%2Cquality_75
40,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62aabc922500003517473c62.jpeg?cache=3cLwVryT40&ops=240_240
41,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62aa2b35250000d221473c0e.jpeg?cache=cZll2VcjOB&ops=434_244%2Cquality_75
42,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62aa2b35250000d221473c0e.jpeg?cache=cZll2VcjOB&ops=240_240
43,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62a9f813210000af215ed8de.jpeg?ops=434_244%2Cquality_75
44,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62a9f813210000af215ed8de.jpeg?ops=240_240
45,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62a7ccae250000e21232daa5.jpeg?cache=OQ7fcQqjd3&ops=434_244%2Cquality_75
46,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62a7ccae250000e21232daa5.jpeg?cache=OQ7fcQqjd3&ops=240_240
47,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62a7aa93250000cc214738fc.jpeg?ops=434_244%2Cquality_75
48,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62a7aa93250000cc214738fc.jpeg?ops=240_240
49,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62a7773f210000a3215ed5c5.jpeg?cache=AyxJlyAIfZ&ops=434_244%2Cquality_75
50,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62a7773f210000a3215ed5c5.jpeg?cache=AyxJlyAIfZ&ops=240_240
51,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62a6c7be22000003194f69e9.jpeg?cache=9tXAaHlMWc&ops=434_244%2Cquality_75
52,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62a6c7be22000003194f69e9.jpeg?cache=9tXAaHlMWc&ops=240_240
53,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62a5002f210000ca105ed42e.jpeg?cache=FVHYbUCc3b&ops=434_244%2Cquality_75
54,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62a5002f210000ca105ed42e.jpeg?cache=FVHYbUCc3b&ops=240_240
55,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/625732ca23000010d1139ae4.png?cache=OKG82ty2Te&ops=434_244%2Cquality_75
56,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/625732ca23000010d1139ae4.png?cache=OKG82ty2Te&ops=240_240
57,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62a241d122000027114f66ed.jpeg?ops=434_244%2Cquality_75
58,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62a241d122000027114f66ed.jpeg?ops=240_240
59,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62a0ebf6250000900f473366.jpeg?ops=434_244%2Cquality_75
60,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62a0ebf6250000900f473366.jpeg?ops=240_240
61,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62a0c29e2200001d114f64fc.jpeg?cache=WVxFl3wsW0&ops=434_244%2Cquality_75
62,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/62a0c29e2200001d114f64fc.jpeg?cache=WVxFl3wsW0&ops=240_240
63,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/628f994726000089518a954b.png?cache=IFWOyvwOTg&ops=434_244%2Cquality_75
64,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/628f994726000089518a954b.png?cache=IFWOyvwOTg&ops=240_240
65,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/629e45f4250000b00432d257.jpeg?ops=434_244%2Cquality_75
66,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/629e45f4250000b00432d257.jpeg?ops=240_240
67,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/629e3a27210000ba035ecdc4.jpeg?cache=DMG9xqtV6L&ops=434_244%2Cquality_75
68,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/629e3a27210000ba035ecdc4.jpeg?cache=DMG9xqtV6L&ops=240_240
69,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/629cee4021000037005ecca6.jpeg?ops=434_244%2Cquality_75
70,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/629cee4021000037005ecca6.jpeg?ops=240_240
71,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/629cdfb22500004803472f34.jpeg?cache=mUnBIzbs9p&ops=434_244%2Cquality_75
72,CRIME,"There Were 2 Mass Shootings In Texas Last Week, But Only 1 On TV",Melissa Jeltsen,https://www.huffingtonpost.com/entry/texas-amanda-painter-mass-shooting_us_5b081ab4e4b0802d69caad89,She left her husband. He killed their children. Just another day in America.,2018-05-26,,https://img.huffingtonpost.com/asset/629cdfb22500004803472f34.jpeg?cache=mUnBIzbs9p&ops=240_240
