,category,headline,authors,link,short descr,date,image_caption(s),image_link(s)
10,THE WORLDPOST,Francois Fillon Faces Growing Pressure As Corruption Scandal Escalates,"Brian Love and Simon Carraud, Reuters",https://www.huffingtonpost.com/entry/fillon-corruption-scandal_us_58c83a00e4b015d064bfa9eb,"""We're cooked,"" a senior politician in the French candidate's inner circle said.",2017-03-14,,https://img.huffingtonpost.com/asset/62e9aff02600005e00d41340.jpeg?cache=MGkgDsvKDn&ops=210_120
11,THE WORLDPOST,Francois Fillon Faces Growing Pressure As Corruption Scandal Escalates,"Brian Love and Simon Carraud, Reuters",https://www.huffingtonpost.com/entry/fillon-corruption-scandal_us_58c83a00e4b015d064bfa9eb,"""We're cooked,"" a senior politician in the French candidate's inner circle said.",2017-03-14,,https://img.huffingtonpost.com/asset/62e1a7e8250000dfb04771ee.jpeg?cache=65xITGhHLq&ops=210_120
12,THE WORLDPOST,North Korea Warns Of 'Merciless' Strikes As U.S. Carrier Joins Military Drills,,https://www.huffingtonpost.com/entry/north-korea-merciless-strike_us_58c873cee4b01c029d7739ff,The U.S. also said it started to deploy attack drones to the region.,2017-03-14,Reuters logo,https://cambria.assets.huffpost.com/images/partners/reuters.hash-80f2d07a2f31891e1501eaeb38dfb3b9.png
13,THE WORLDPOST,North Korea Warns Of 'Merciless' Strikes As U.S. Carrier Joins Military Drills,,https://www.huffingtonpost.com/entry/north-korea-merciless-strike_us_58c873cee4b01c029d7739ff,The U.S. also said it started to deploy attack drones to the region.,2017-03-14,A U.S. C-2 Greyhound approaches the deck of U.S. aircraft carrier USS Carl Vinson. ,https://img.huffingtonpost.com/asset/58c875221d00001d107ce749.jpeg?ops=scalefit_720_noupscale
14,THE WORLDPOST,North Korea Warns Of 'Merciless' Strikes As U.S. Carrier Joins Military Drills,,https://www.huffingtonpost.com/entry/north-korea-merciless-strike_us_58c873cee4b01c029d7739ff,The U.S. also said it started to deploy attack drones to the region.,2017-03-14,,https://img.huffingtonpost.com/asset/62e8f6962500003600333b19.jpeg?cache=vebgStYPv6&ops=210_120
15,ENTERTAINMENT,"'Archer' Trivia You Still Don't Know, Even After 7 Years",Todd Van Luling,https://www.huffingtonpost.com/entry/archer-amber-nash_us_58c7e44ae4b0428c7f131b4e,"Amber Nash, the voice of Pam Poovey, talks to us about Season 8.",2017-03-14,Todd Van Luling,https://img.huffingtonpost.com/asset/5e5b285f2300000e0d0bf664.jpg?ops=100_100
16,ENTERTAINMENT,"'Archer' Trivia You Still Don't Know, Even After 7 Years",Todd Van Luling,https://www.huffingtonpost.com/entry/archer-amber-nash_us_58c7e44ae4b0428c7f131b4e,"Amber Nash, the voice of Pam Poovey, talks to us about Season 8.",2017-03-14,,https://img.huffingtonpost.com/asset/58c7e6a31d000037037ce461.jpeg?ops=scalefit_720_noupscale
17,ENTERTAINMENT,"'Archer' Trivia You Still Don't Know, Even After 7 Years",Todd Van Luling,https://www.huffingtonpost.com/entry/archer-amber-nash_us_58c7e44ae4b0428c7f131b4e,"Amber Nash, the voice of Pam Poovey, talks to us about Season 8.",2017-03-14,"Jessica Walter, Chris Parnell and Amber Nash at the 2016 New York Comic Con.",https://img.huffingtonpost.com/asset/58c7ea721d00001d107ce465.jpeg?ops=crop_9_160_4143_1995%2Cscalefit_720_noupscale
18,THE WORLDPOST,Report: Trump Gives CIA Permission To Perform Drone Strikes,,https://www.huffingtonpost.com/entry/report-trump-gives-cia-permission-to-perform-drone-strikes_us_58c7e4cfe4b081a56def5c96,The move would be a change from Obama's policy of limiting the CIA's paramilitary role.,2017-03-14,Reuters logo,https://cambria.assets.huffpost.com/images/partners/reuters.hash-80f2d07a2f31891e1501eaeb38dfb3b9.png
19,THE WORLDPOST,Report: Trump Gives CIA Permission To Perform Drone Strikes,,https://www.huffingtonpost.com/entry/report-trump-gives-cia-permission-to-perform-drone-strikes_us_58c7e4cfe4b081a56def5c96,The move would be a change from Obama's policy of limiting the CIA's paramilitary role.,2017-03-14,,https://img.huffingtonpost.com/asset/58c7e5122700003800749d3c.jpeg?ops=scalefit_720_noupscale
20,THE WORLDPOST,Report: Trump Gives CIA Permission To Perform Drone Strikes,,https://www.huffingtonpost.com/entry/report-trump-gives-cia-permission-to-perform-drone-strikes_us_58c7e4cfe4b081a56def5c96,The move would be a change from Obama's policy of limiting the CIA's paramilitary role.,2017-03-14,,https://img.huffingtonpost.com/asset/62e5b8cd2400003c00d584dd.png?ops=210_120
21,COMEDY,This Trump Parody Of The Viral Professor Video Is So On Point,Lee Moran,https://www.huffingtonpost.com/entry/daily-show-professor-interview-viral_us_58c7f65fe4b081a56def692d,Too funny.,2017-03-14,Lee Moran,https://img.huffingtonpost.com/asset/5d243183250000b21ae9cc35.jpg?ops=100_100
22,COMEDY,This Trump Parody Of The Viral Professor Video Is So On Point,Lee Moran,https://www.huffingtonpost.com/entry/daily-show-professor-interview-viral_us_58c7f65fe4b081a56def692d,Too funny.,2017-03-14,,https://img.huffingtonpost.com/asset/62e13d63220000a1be4fa265.png?ops=210_120
23,COMEDY,This Trump Parody Of The Viral Professor Video Is So On Point,Lee Moran,https://www.huffingtonpost.com/entry/daily-show-professor-interview-viral_us_58c7f65fe4b081a56def692d,Too funny.,2017-03-14,,https://img.huffingtonpost.com/asset/626b6baf230000190713abc1.jpeg?cache=C0RU3eDID1&ops=210_120
24,STYLE,Emma Watson Is A Timeless 'Beauty' On The Red Carpet,Jamie Feldman,https://www.huffingtonpost.com/entry/emma-watson-gown_us_58c7f89be4b0598c6699b0c7,Très Belle.,2017-03-14,Watson in a Givenchy gown and Eva Fehren jewelry. ,https://img.huffingtonpost.com/asset/58c7f9561d00001d107ce4a3.jpeg?ops=scalefit_720_noupscale
25,STYLE,Emma Watson Is A Timeless 'Beauty' On The Red Carpet,Jamie Feldman,https://www.huffingtonpost.com/entry/emma-watson-gown_us_58c7f89be4b0598c6699b0c7,Très Belle.,2017-03-14,,https://img.huffingtonpost.com/asset/58c7fa8f1d00001d107ce4a8.jpeg?ops=scalefit_720_noupscale
26,STYLE,Emma Watson Is A Timeless 'Beauty' On The Red Carpet,Jamie Feldman,https://www.huffingtonpost.com/entry/emma-watson-gown_us_58c7f89be4b0598c6699b0c7,Très Belle.,2017-03-14,,https://img.huffingtonpost.com/asset/62e3ff5d2400004600d583ee.jpg?cache=D3nSE4gU3a&ops=210_120
27,COMEDY,Stephen Colbert Mocks Kellyanne Conway's Microwave Gaffe,Lee Moran,https://www.huffingtonpost.com/entry/stephen-colbert-kellyanne-conway-microwaves_us_58c79a2ce4b0598c66993d5c,"“Go go alternative facts!""",2017-03-14,Lee Moran,https://img.huffingtonpost.com/asset/5d243183250000b21ae9cc35.jpg?ops=100_100
28,COMEDY,Stephen Colbert Mocks Kellyanne Conway's Microwave Gaffe,Lee Moran,https://www.huffingtonpost.com/entry/stephen-colbert-kellyanne-conway-microwaves_us_58c79a2ce4b0598c66993d5c,"“Go go alternative facts!""",2017-03-14,,https://img.huffingtonpost.com/asset/6114a8963b000056a1ed80e6.jpeg?cache=WwXWHGdxdc&ops=210_120
29,COMEDY,Stephen Colbert Mocks Kellyanne Conway's Microwave Gaffe,Lee Moran,https://www.huffingtonpost.com/entry/stephen-colbert-kellyanne-conway-microwaves_us_58c79a2ce4b0598c66993d5c,"“Go go alternative facts!""",2017-03-14,,https://img.huffingtonpost.com/asset/62e0da182200006c914fa1e3.png?cache=MCIVhB6V0g&ops=210_120
30,HEALTHY LIVING,'Modern Love' Author’s Story Highlights The Signs Of Ovarian Cancer,"Sara G. Miller, Live Science",https://www.huffingtonpost.com/entry/modern-love-authors-story-highlights-the-signs-of-ovarian-cancer_us_58c8129ce4b0428c7f136ade,Ovarian cancer is one of the deadliest cancers for women.,2017-03-14,,https://img.huffingtonpost.com/asset/62e3fd742500003d003338f0.jpeg?ops=210_120
31,HEALTHY LIVING,'Modern Love' Author’s Story Highlights The Signs Of Ovarian Cancer,"Sara G. Miller, Live Science",https://www.huffingtonpost.com/entry/modern-love-authors-story-highlights-the-signs-of-ovarian-cancer_us_58c8129ce4b0428c7f136ade,Ovarian cancer is one of the deadliest cancers for women.,2017-03-14,,https://img.huffingtonpost.com/asset/62e2c8ae220000e9944fa424.jpeg?ops=210_120
32,HEALTHY LIVING,'Modern Love' Author’s Story Highlights The Signs Of Ovarian Cancer,"Sara G. Miller, Live Science",https://www.huffingtonpost.com/entry/modern-love-authors-story-highlights-the-signs-of-ovarian-cancer_us_58c8129ce4b0428c7f136ade,Ovarian cancer is one of the deadliest cancers for women.,2017-03-14,,https://img.huffingtonpost.com/asset/62e28bd2210000adb35f106b.jpeg?cache=CHsUm563cy&ops=210_120
33,PARENTS,Dax Shepard Spills The Beans On How His Kid Learned To Drop The F-Bomb,Taylor Pittman,https://www.huffingtonpost.com/entry/dax-shepard-spills-the-beans-on-how-his-kid-learned-to-drop-the-f-bomb_us_58c7fd79e4b081a56def73cb,"It all started with ""The Wheels on the Bus.""",2017-03-14,,https://img.huffingtonpost.com/asset/62e86e0c2400005a09d58649.jpeg?cache=PnIgfmDmCS&ops=210_120
34,PARENTS,Dax Shepard Spills The Beans On How His Kid Learned To Drop The F-Bomb,Taylor Pittman,https://www.huffingtonpost.com/entry/dax-shepard-spills-the-beans-on-how-his-kid-learned-to-drop-the-f-bomb_us_58c7fd79e4b081a56def73cb,"It all started with ""The Wheels on the Bus.""",2017-03-14,,https://img.huffingtonpost.com/asset/62e6a4df2700003400ba0348.jpeg?cache=2Ih5be44wJ&ops=210_120
35,PARENTS,Dax Shepard Spills The Beans On How His Kid Learned To Drop The F-Bomb,Taylor Pittman,https://www.huffingtonpost.com/entry/dax-shepard-spills-the-beans-on-how-his-kid-learned-to-drop-the-f-bomb_us_58c7fd79e4b081a56def73cb,"It all started with ""The Wheels on the Bus.""",2017-03-14,,https://img.huffingtonpost.com/asset/62e6f26f2700003e00ba0354.jpeg?cache=b6VwyjWh3n&ops=210_120
36,ENTERTAINMENT,Nick Viall Is No Longer A 'Bachelor',Leigh Blickley,https://www.huffingtonpost.com/entry/nick-viall-bachelor-winner_us_58c1bee2e4b0ed71826b408d,"Viall endured a tumultuous, cheese-pasta-filled season.",2017-03-14,Leigh Blickley,https://img.huffingtonpost.com/asset/5c40e65d260000a200faeb76.jpg?ops=100_100
37,ENTERTAINMENT,Nick Viall Is No Longer A 'Bachelor',Leigh Blickley,https://www.huffingtonpost.com/entry/nick-viall-bachelor-winner_us_58c1bee2e4b0ed71826b408d,"Viall endured a tumultuous, cheese-pasta-filled season.",2017-03-14,,https://img.huffingtonpost.com/asset/58c743f42c00002100fee2fe.jpeg?ops=scalefit_720_noupscale
38,ENTERTAINMENT,Nick Viall Is No Longer A 'Bachelor',Leigh Blickley,https://www.huffingtonpost.com/entry/nick-viall-bachelor-winner_us_58c1bee2e4b0ed71826b408d,"Viall endured a tumultuous, cheese-pasta-filled season.",2017-03-14,,https://img.huffingtonpost.com/asset/58c74c7d2700003800749c4d.jpeg?ops=scalefit_720_noupscale
39,SCIENCE,Changing How We Study Political Divisions Just Might Help Us Heal Them,Sarah DiGiulio,https://www.huffingtonpost.com/entry/political-science-research-michael-neblo_us_58c1d1e1e4b0ed71826b5854,Our democracy may depend on it.,2017-03-14,Sarah DiGiulio,https://img.huffingtonpost.com/asset/57044c932e00001500950846.jpg?ops=100_100
40,SCIENCE,Changing How We Study Political Divisions Just Might Help Us Heal Them,Sarah DiGiulio,https://www.huffingtonpost.com/entry/political-science-research-michael-neblo_us_58c1d1e1e4b0ed71826b5854,Our democracy may depend on it.,2017-03-14,"Constituents in Clemson, South Carolina, disagree with Sen. Lindsey Graham during a town hall meeting on March 4.",https://img.huffingtonpost.com/asset/58c337961e00003f0077f257.jpeg?cache=ciKgiZVg5A&ops=scalefit_720_noupscale
41,SCIENCE,Changing How We Study Political Divisions Just Might Help Us Heal Them,Sarah DiGiulio,https://www.huffingtonpost.com/entry/political-science-research-michael-neblo_us_58c1d1e1e4b0ed71826b5854,Our democracy may depend on it.,2017-03-14,House Speaker Paul Ryan (right) and then-Rep. Tom Price celebrated anti-Obamacare legislation in January 2016. A year later Americans are yelling at each other over health care.,https://img.huffingtonpost.com/asset/58c71d8a2c00002000fee2a4.jpeg?ops=scalefit_720_noupscale
42,ENTERTAINMENT,'Teen Wolf' Actors Say Their Goodbyes To The Series After Last Day On Set,Abigail Williams,https://www.huffingtonpost.com/entry/teen-wolf-wraps-filming-actor-goodbyes_us_58c83616e4b042599c2e1a4a,😭 😭 😭,2017-03-14,Abigail Williams,https://img.huffingtonpost.com/asset/5c112f0c2400002b055873ae.png?ops=100_100
43,ENTERTAINMENT,'Teen Wolf' Actors Say Their Goodbyes To The Series After Last Day On Set,Abigail Williams,https://www.huffingtonpost.com/entry/teen-wolf-wraps-filming-actor-goodbyes_us_58c83616e4b042599c2e1a4a,😭 😭 😭,2017-03-14,,https://img.huffingtonpost.com/asset/62e86e0c2400005a09d58649.jpeg?cache=PnIgfmDmCS&ops=210_120
44,ENTERTAINMENT,'Teen Wolf' Actors Say Their Goodbyes To The Series After Last Day On Set,Abigail Williams,https://www.huffingtonpost.com/entry/teen-wolf-wraps-filming-actor-goodbyes_us_58c83616e4b042599c2e1a4a,😭 😭 😭,2017-03-14,,https://img.huffingtonpost.com/asset/62e6a4df2700003400ba0348.jpeg?cache=2Ih5be44wJ&ops=210_120
45,BLACK VOICES,Jordan Peele Is The First Black Writer-Director To Land $100 Million Debut,Lilly Workneh,https://www.huffingtonpost.com/entry/jordan-peele-is-the-first-black-writer-and-director-to-land-100m-debut_us_58c83d63e4b09e52f55415e4,This clever comedian has officially made history.,2017-03-14,Lilly Workneh,https://img.huffingtonpost.com/asset/559d3cf91700001200b065d2.png?ops=100_100
46,BLACK VOICES,Jordan Peele Is The First Black Writer-Director To Land $100 Million Debut,Lilly Workneh,https://www.huffingtonpost.com/entry/jordan-peele-is-the-first-black-writer-and-director-to-land-100m-debut_us_58c83d63e4b09e52f55415e4,This clever comedian has officially made history.,2017-03-14,,https://img.huffingtonpost.com/asset/62e19d23220000a1be4fa2c7.jpeg?ops=210_120
47,BLACK VOICES,Jordan Peele Is The First Black Writer-Director To Land $100 Million Debut,Lilly Workneh,https://www.huffingtonpost.com/entry/jordan-peele-is-the-first-black-writer-and-director-to-land-100m-debut_us_58c83d63e4b09e52f55415e4,This clever comedian has officially made history.,2017-03-14,,https://img.huffingtonpost.com/asset/62e93ea42700005d005a278b.jpeg?ops=210_120
48,ENTERTAINMENT,The Dave Chappelle Specials Are Finally Out Next Week. Here's A Sneak Peek.,Maxwell Strachan,https://www.huffingtonpost.com/entry/dave-chappelle-netflix-trailer_us_58c82651e4b09cd957671818,"The Netflix stand-up specials will be his first since 2004's ""For What It’s Worth.""",2017-03-14,Maxwell Strachan,https://img.huffingtonpost.com/asset/5c4944092500003e01c592ac.png?ops=100_100
49,ENTERTAINMENT,The Dave Chappelle Specials Are Finally Out Next Week. Here's A Sneak Peek.,Maxwell Strachan,https://www.huffingtonpost.com/entry/dave-chappelle-netflix-trailer_us_58c82651e4b09cd957671818,"The Netflix stand-up specials will be his first since 2004's ""For What It’s Worth.""",2017-03-14,,https://img.huffingtonpost.com/asset/62e7de1d2700004300ba03e8.jpg?cache=0Iig4qJxxR&ops=210_120
50,ENTERTAINMENT,The Dave Chappelle Specials Are Finally Out Next Week. Here's A Sneak Peek.,Maxwell Strachan,https://www.huffingtonpost.com/entry/dave-chappelle-netflix-trailer_us_58c82651e4b09cd957671818,"The Netflix stand-up specials will be his first since 2004's ""For What It’s Worth.""",2017-03-14,,https://img.huffingtonpost.com/asset/62e7dd082700004000ba03e3.jpg?cache=QvBAGI6ZIZ&ops=210_120
51,POLITICS,Former North Carolina Gov. Says It’s Tough Finding A Job Because People Think He’s A Bigot,Julia Craven,https://www.huffingtonpost.com/entry/pat-mccrory-bigot_us_58c7ff26e4b0428c7f13352a,Pat McCrory signed a law that discriminates against transgender people.,2017-03-14,Julia Craven,https://img.huffingtonpost.com/asset/5c11417c240000ff008c4ee1.jpeg?ops=100_100
52,POLITICS,Former North Carolina Gov. Says It’s Tough Finding A Job Because People Think He’s A Bigot,Julia Craven,https://www.huffingtonpost.com/entry/pat-mccrory-bigot_us_58c7ff26e4b0428c7f13352a,Pat McCrory signed a law that discriminates against transgender people.,2017-03-14,,https://img.huffingtonpost.com/asset/58c7ff462c00002100fee45d.jpeg?ops=scalefit_720_noupscale
53,POLITICS,Former North Carolina Gov. Says It’s Tough Finding A Job Because People Think He’s A Bigot,Julia Craven,https://www.huffingtonpost.com/entry/pat-mccrory-bigot_us_58c7ff26e4b0428c7f13352a,Pat McCrory signed a law that discriminates against transgender people.,2017-03-14,,https://img.huffingtonpost.com/asset/62e19d23220000a1be4fa2c7.jpeg?ops=210_120
54,ENTERTAINMENT,Ewan McGregor Shuts Down Homophobic 'Beauty And The Beast' Haters,Lee Moran,https://www.huffingtonpost.com/entry/ewan-mcgregor-beauty-and-the-beast-gay-moment_us_58c7d654e4b0428c7f1308bb,"“It’s 2017, for f**k’s sake.""",2017-03-14,Lee Moran,https://img.huffingtonpost.com/asset/5d243183250000b21ae9cc35.jpg?ops=100_100
55,ENTERTAINMENT,Ewan McGregor Shuts Down Homophobic 'Beauty And The Beast' Haters,Lee Moran,https://www.huffingtonpost.com/entry/ewan-mcgregor-beauty-and-the-beast-gay-moment_us_58c7d654e4b0428c7f1308bb,"“It’s 2017, for f**k’s sake.""",2017-03-14,,https://img.huffingtonpost.com/asset/62e0ea7f2200007ca34fa202.jpeg?cache=TpKXCC7d2H&ops=210_120
56,ENTERTAINMENT,Ewan McGregor Shuts Down Homophobic 'Beauty And The Beast' Haters,Lee Moran,https://www.huffingtonpost.com/entry/ewan-mcgregor-beauty-and-the-beast-gay-moment_us_58c7d654e4b0428c7f1308bb,"“It’s 2017, for f**k’s sake.""",2017-03-14,,https://img.huffingtonpost.com/asset/62e0bcac2500007faf331306.jpeg?cache=zZcMMkSXga&ops=210_120
57,ENTERTAINMENT,Kid Rock Blasts China-Made BBQ Grills Because 'Murica,David Moye,https://www.huffingtonpost.com/entry/kid-rock-blasts-grills_us_58c70f74e4b0598c6698ff80,He really gets up in their grill.,2017-03-14,David Moye,https://img.huffingtonpost.com/asset/5cd4f01a2500002f00a0dba1.png?ops=100_100
58,ENTERTAINMENT,Kid Rock Blasts China-Made BBQ Grills Because 'Murica,David Moye,https://www.huffingtonpost.com/entry/kid-rock-blasts-grills_us_58c70f74e4b0598c6698ff80,He really gets up in their grill.,2017-03-14,,https://img.huffingtonpost.com/asset/62e1e33a250000779a477222.png?cache=haAKAcD2dV&ops=210_120
59,ENTERTAINMENT,Kid Rock Blasts China-Made BBQ Grills Because 'Murica,David Moye,https://www.huffingtonpost.com/entry/kid-rock-blasts-grills_us_58c70f74e4b0598c6698ff80,He really gets up in their grill.,2017-03-14,,https://img.huffingtonpost.com/asset/62e93ea42700005d005a278b.jpeg?ops=210_120
60,POLITICS,House Democrats On Record-Breaking Fundraising Pace,Matt Fuller,https://www.huffingtonpost.com/entry/house-democrats-dccc-february-2017_us_58c764e0e4b081a56deee921,February is not usually a huge fundraising month. And yet ...,2017-03-14,Matt Fuller,https://img.huffingtonpost.com/asset/564a06011600002b0026d6ec.jpg?ops=100_100
61,POLITICS,House Democrats On Record-Breaking Fundraising Pace,Matt Fuller,https://www.huffingtonpost.com/entry/house-democrats-dccc-february-2017_us_58c764e0e4b081a56deee921,February is not usually a huge fundraising month. And yet ...,2017-03-14,House Minority Leader Nancy Pelosi (D-Calif.) has her eye on dozens of now-GOP congressional seats that could be vulnerable in the midterm election.,https://img.huffingtonpost.com/asset/58c7710b2700003800749c91.jpeg?ops=scalefit_720_noupscale
62,POLITICS,House Democrats On Record-Breaking Fundraising Pace,Matt Fuller,https://www.huffingtonpost.com/entry/house-democrats-dccc-february-2017_us_58c764e0e4b081a56deee921,February is not usually a huge fundraising month. And yet ...,2017-03-14,,https://img.huffingtonpost.com/asset/62e947012500006600bf0bb0.jpeg?cache=s5kGmgiw3v&ops=210_120
63,TASTE,Weatherman's Hilarious 'Wine Forecast' Tells You How Many Bottles You Need For This Snow,Suzy Strutner,https://www.huffingtonpost.com/entry/wine-forecast_us_58c817a5e4b081a56defc09a,Blizzard with a chance of Chardonnay. ❄️🍷,2017-03-14,,https://img.huffingtonpost.com/asset/62e19de52500008eaf3313f7.jpeg?cache=8VCGKOQBGi&ops=210_120
64,TASTE,Weatherman's Hilarious 'Wine Forecast' Tells You How Many Bottles You Need For This Snow,Suzy Strutner,https://www.huffingtonpost.com/entry/wine-forecast_us_58c817a5e4b081a56defc09a,Blizzard with a chance of Chardonnay. ❄️🍷,2017-03-14,,https://img.huffingtonpost.com/asset/62e2d091210000b3a35f10c0.png?cache=PqCZh0hEY1&ops=210_120
65,TASTE,Weatherman's Hilarious 'Wine Forecast' Tells You How Many Bottles You Need For This Snow,Suzy Strutner,https://www.huffingtonpost.com/entry/wine-forecast_us_58c817a5e4b081a56defc09a,Blizzard with a chance of Chardonnay. ❄️🍷,2017-03-14,,https://img.huffingtonpost.com/asset/62e17960220000e9944fa2a7.jpeg?ops=210_120
66,ARTS & CULTURE,Man Travels To Historic Art Locations Just To Paint The Patterns On His Shirts,Elyse Wanshel,https://www.huffingtonpost.com/entry/man-travels-to-historic-art-locations-just-to-paint-the-patterns-on-his-shirts_us_58c7fec8e4b081a56def7683,We're serious.,2017-03-14,Murnau Germany's Blue Land,https://img.huffingtonpost.com/asset/58c824d31d00001d107ce5b7.jpeg?ops=scalefit_1280_noupscale
67,ARTS & CULTURE,Man Travels To Historic Art Locations Just To Paint The Patterns On His Shirts,Elyse Wanshel,https://www.huffingtonpost.com/entry/man-travels-to-historic-art-locations-just-to-paint-the-patterns-on-his-shirts_us_58c7fec8e4b081a56def7683,We're serious.,2017-03-14,Hank Schmidt in der Beek in the Elbe Sandstone Mountains in Germany.,https://img.huffingtonpost.com/asset/58c801ac270000ee64749d9d.png?cache=pEg5B9Zo9T&ops=scalefit_1280_noupscale
68,ARTS & CULTURE,Man Travels To Historic Art Locations Just To Paint The Patterns On His Shirts,Elyse Wanshel,https://www.huffingtonpost.com/entry/man-travels-to-historic-art-locations-just-to-paint-the-patterns-on-his-shirts_us_58c7fec8e4b081a56def7683,We're serious.,2017-03-14,"Herzogstand, Germany",https://img.huffingtonpost.com/asset/58c824c21400001f0006f69d.jpeg?ops=scalefit_1280_noupscale
69,SPORTS,Kid Looks Heartbroken After Not Being Able To Congratulate Sister On Championship,Steven Hoffer,https://www.huffingtonpost.com/entry/wisconsin-basketball-hug_us_58c7fca0e4b081a56def71ae,A video showing an official preventing the hug between siblings quickly went viral.,2017-03-14,Steven Hoffer,https://img.huffingtonpost.com/asset/561f996b1400002b00c7a011.png?ops=100_100
70,SPORTS,Kid Looks Heartbroken After Not Being Able To Congratulate Sister On Championship,Steven Hoffer,https://www.huffingtonpost.com/entry/wisconsin-basketball-hug_us_58c7fca0e4b081a56def71ae,A video showing an official preventing the hug between siblings quickly went viral.,2017-03-14,Jaylen Levy just wanted to hug his older sister.,https://img.huffingtonpost.com/asset/58c81338140000200006f621.png?cache=vEWfrjpZSQ&ops=scalefit_720_noupscale
